ano,mes,sexo,faixa_etaria,categoria,total_vendido
2016,4,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1567
2016,5,1,ADULTO_TRABALHADOR,ANSIOLITICO,35292
2016,5,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,31034
2016,5,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,17696
2016,5,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,30293
2016,5,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29720
2016,5,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,15528
2016,5,1,IDOSO,ANSIOLITICO,18676
2016,5,1,IDOSO,ANTIDEPRESSIVO,12258
2016,5,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,6459
2016,5,1,JOVEM_ADULTO,ANSIOLITICO,1597
2016,5,1,JOVEM_ADULTO,ANTIDEPRESSIVO,1812
2016,5,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1969
2016,5,2,ADULTO_TRABALHADOR,ANSIOLITICO,70470
2016,5,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,68438
2016,5,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21798
2016,5,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,25477
2016,5,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29935
2016,5,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10379
2016,5,2,IDOSO,ANSIOLITICO,34345
2016,5,2,IDOSO,ANTIDEPRESSIVO,25375
2016,5,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7792
2016,5,2,JOVEM_ADULTO,ANSIOLITICO,2253
2016,5,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3273
2016,5,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1420
2016,6,1,ADULTO_TRABALHADOR,ANSIOLITICO,35748
2016,6,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,30716
2016,6,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18255
2016,6,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,30026
2016,6,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,28627
2016,6,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,15541
2016,6,1,IDOSO,ANSIOLITICO,18832
2016,6,1,IDOSO,ANTIDEPRESSIVO,12495
2016,6,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,6409
2016,6,1,JOVEM_ADULTO,ANSIOLITICO,1674
2016,6,1,JOVEM_ADULTO,ANTIDEPRESSIVO,1998
2016,6,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1885
2016,6,2,ADULTO_TRABALHADOR,ANSIOLITICO,72283
2016,6,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,67769
2016,6,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22221
2016,6,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,26673
2016,6,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,30310
2016,6,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,9854
2016,6,2,IDOSO,ANSIOLITICO,35280
2016,6,2,IDOSO,ANTIDEPRESSIVO,25299
2016,6,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8116
2016,6,2,JOVEM_ADULTO,ANSIOLITICO,2339
2016,6,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3267
2016,6,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1575
2016,7,1,ADULTO_TRABALHADOR,ANSIOLITICO,35919
2016,7,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,30033
2016,7,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18298
2016,7,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,27566
2016,7,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,25729
2016,7,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,14402
2016,7,1,IDOSO,ANSIOLITICO,19324
2016,7,1,IDOSO,ANTIDEPRESSIVO,11978
2016,7,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,6515
2016,7,1,JOVEM_ADULTO,ANSIOLITICO,1800
2016,7,1,JOVEM_ADULTO,ANTIDEPRESSIVO,1762
2016,7,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1966
2016,7,2,ADULTO_TRABALHADOR,ANSIOLITICO,72556
2016,7,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,68416
2016,7,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22257
2016,7,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,23609
2016,7,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,25861
2016,7,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,9275
2016,7,2,IDOSO,ANSIOLITICO,35569
2016,7,2,IDOSO,ANTIDEPRESSIVO,24431
2016,7,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8127
2016,7,2,JOVEM_ADULTO,ANSIOLITICO,2301
2016,7,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3415
2016,7,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1597
2016,8,1,ADULTO_TRABALHADOR,ANSIOLITICO,39077
2016,8,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,33448
2016,8,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,19029
2016,8,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32521
2016,8,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32202
2016,8,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,17082
2016,8,1,IDOSO,ANSIOLITICO,21014
2016,8,1,IDOSO,ANTIDEPRESSIVO,14194
2016,8,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7121
2016,8,1,JOVEM_ADULTO,ANSIOLITICO,2011
2016,8,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2103
2016,8,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1970
2016,8,2,ADULTO_TRABALHADOR,ANSIOLITICO,77326
2016,8,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,73779
2016,8,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23344
2016,8,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,29091
2016,8,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32757
2016,8,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10691
2016,8,2,IDOSO,ANSIOLITICO,37190
2016,8,2,IDOSO,ANTIDEPRESSIVO,27452
2016,8,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8694
2016,8,2,JOVEM_ADULTO,ANSIOLITICO,2579
2016,8,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3733
2016,8,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1666
2016,9,1,ADULTO_TRABALHADOR,ANSIOLITICO,37039
2016,9,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,32055
2016,9,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18178
2016,9,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,31253
2016,9,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,31879
2016,9,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16536
2016,9,1,IDOSO,ANSIOLITICO,20363
2016,9,1,IDOSO,ANTIDEPRESSIVO,13333
2016,9,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7017
2016,9,1,JOVEM_ADULTO,ANSIOLITICO,1664
2016,9,1,JOVEM_ADULTO,ANTIDEPRESSIVO,1852
2016,9,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1814
2016,9,2,ADULTO_TRABALHADOR,ANSIOLITICO,74986
2016,9,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,71974
2016,9,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22981
2016,9,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,26997
2016,9,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32660
2016,9,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10523
2016,9,2,IDOSO,ANSIOLITICO,36224
2016,9,2,IDOSO,ANTIDEPRESSIVO,26118
2016,9,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8617
2016,9,2,JOVEM_ADULTO,ANSIOLITICO,2416
2016,9,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3586
2016,9,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1513
2016,10,1,ADULTO_TRABALHADOR,ANSIOLITICO,36469
2016,10,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,32257
2016,10,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18206
2016,10,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32225
2016,10,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32202
2016,10,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16887
2016,10,1,IDOSO,ANSIOLITICO,19899
2016,10,1,IDOSO,ANTIDEPRESSIVO,13412
2016,10,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,6750
2016,10,1,JOVEM_ADULTO,ANSIOLITICO,1796
2016,10,1,JOVEM_ADULTO,ANTIDEPRESSIVO,1982
2016,10,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1955
2016,10,2,ADULTO_TRABALHADOR,ANSIOLITICO,74100
2016,10,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,73197
2016,10,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,22168
2016,10,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,27304
2016,10,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32439
2016,10,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10116
2016,10,2,IDOSO,ANSIOLITICO,35655
2016,10,2,IDOSO,ANTIDEPRESSIVO,26226
2016,10,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8322
2016,10,2,JOVEM_ADULTO,ANSIOLITICO,2690
2016,10,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3917
2016,10,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1653
2016,11,1,ADULTO_TRABALHADOR,ANSIOLITICO,37353
2016,11,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,32356
2016,11,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,19284
2016,11,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,31481
2016,11,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32507
2016,11,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,17148
2016,11,1,IDOSO,ANSIOLITICO,20435
2016,11,1,IDOSO,ANTIDEPRESSIVO,13991
2016,11,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7153
2016,11,1,JOVEM_ADULTO,ANSIOLITICO,1858
2016,11,1,JOVEM_ADULTO,ANTIDEPRESSIVO,1981
2016,11,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2091
2016,11,2,ADULTO_TRABALHADOR,ANSIOLITICO,74599
2016,11,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,73844
2016,11,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23265
2016,11,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,27522
2016,11,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,32318
2016,11,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10581
2016,11,2,IDOSO,ANSIOLITICO,36389
2016,11,2,IDOSO,ANTIDEPRESSIVO,26886
2016,11,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8863
2016,11,2,JOVEM_ADULTO,ANSIOLITICO,2468
2016,11,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3619
2016,11,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1582
2016,12,1,ADULTO_TRABALHADOR,ANSIOLITICO,41241
2016,12,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,36470
2016,12,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21101
2016,12,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,32771
2016,12,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,33834
2016,12,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,19298
2016,12,1,IDOSO,ANSIOLITICO,22536
2016,12,1,IDOSO,ANTIDEPRESSIVO,15052
2016,12,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7948
2016,12,1,JOVEM_ADULTO,ANSIOLITICO,2226
2016,12,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2275
2016,12,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2448
2016,12,2,ADULTO_TRABALHADOR,ANSIOLITICO,82383
2016,12,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,82555
2016,12,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,26589
2016,12,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,28971
2016,12,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34400
2016,12,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11798
2016,12,2,IDOSO,ANSIOLITICO,40916
2016,12,2,IDOSO,ANTIDEPRESSIVO,30274
2016,12,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9529
2016,12,2,JOVEM_ADULTO,ANSIOLITICO,2856
2016,12,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3981
2016,12,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1855
2017,1,1,ADULTO_TRABALHADOR,ANSIOLITICO,38838
2017,1,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,33456
2017,1,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,19777
2017,1,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,29221
2017,1,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,31189
2017,1,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16893
2017,1,1,IDOSO,ANSIOLITICO,21374
2017,1,1,IDOSO,ANTIDEPRESSIVO,14904
2017,1,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8307
2017,1,1,JOVEM_ADULTO,ANSIOLITICO,1841
2017,1,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2070
2017,1,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2069
2017,1,2,ADULTO_TRABALHADOR,ANSIOLITICO,74971
2017,1,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,74356
2017,1,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23729
2017,1,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,24549
2017,1,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29328
2017,1,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,9844
2017,1,2,IDOSO,ANSIOLITICO,37416
2017,1,2,IDOSO,ANTIDEPRESSIVO,29072
2017,1,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9656
2017,1,2,JOVEM_ADULTO,ANSIOLITICO,2502
2017,1,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3671
2017,1,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1890
2017,2,1,ADULTO_TRABALHADOR,ANSIOLITICO,36269
2017,2,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,31739
2017,2,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18675
2017,2,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,27985
2017,2,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29669
2017,2,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16204
2017,2,1,IDOSO,ANSIOLITICO,20624
2017,2,1,IDOSO,ANTIDEPRESSIVO,14062
2017,2,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7313
2017,2,1,JOVEM_ADULTO,ANSIOLITICO,1707
2017,2,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2006
2017,2,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1891
2017,2,2,ADULTO_TRABALHADOR,ANSIOLITICO,72346
2017,2,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,72482
2017,2,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23057
2017,2,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,24340
2017,2,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,28859
2017,2,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,9758
2017,2,2,IDOSO,ANSIOLITICO,34546
2017,2,2,IDOSO,ANTIDEPRESSIVO,27070
2017,2,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8294
2017,2,2,JOVEM_ADULTO,ANSIOLITICO,2408
2017,2,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3461
2017,2,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1538
2017,3,1,ADULTO_TRABALHADOR,ANSIOLITICO,42856
2017,3,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,38389
2017,3,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,21537
2017,3,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,30995
2017,3,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,34536
2017,3,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,18113
2017,3,1,IDOSO,ANSIOLITICO,23530
2017,3,1,IDOSO,ANTIDEPRESSIVO,16811
2017,3,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8195
2017,3,1,JOVEM_ADULTO,ANSIOLITICO,2099
2017,3,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2330
2017,3,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2418
2017,3,2,ADULTO_TRABALHADOR,ANSIOLITICO,83698
2017,3,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,85213
2017,3,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,26527
2017,3,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,27464
2017,3,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,33810
2017,3,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11167
2017,3,2,IDOSO,ANSIOLITICO,40841
2017,3,2,IDOSO,ANTIDEPRESSIVO,32071
2017,3,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,10051
2017,3,2,JOVEM_ADULTO,ANSIOLITICO,2885
2017,3,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4102
2017,3,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1781
2017,4,1,ADULTO_TRABALHADOR,ANSIOLITICO,38939
2017,4,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,33649
2017,4,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18934
2017,4,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,28986
2017,4,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,30950
2017,4,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,16584
2017,4,1,IDOSO,ANSIOLITICO,21660
2017,4,1,IDOSO,ANTIDEPRESSIVO,15081
2017,4,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7497
2017,4,1,JOVEM_ADULTO,ANSIOLITICO,1956
2017,4,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2120
2017,4,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2183
2017,4,2,ADULTO_TRABALHADOR,ANSIOLITICO,74536
2017,4,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,74260
2017,4,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23179
2017,4,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,24793
2017,4,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,29936
2017,4,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,10324
2017,4,2,IDOSO,ANSIOLITICO,36164
2017,4,2,IDOSO,ANTIDEPRESSIVO,27827
2017,4,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8513
2017,4,2,JOVEM_ADULTO,ANSIOLITICO,2837
2017,4,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3858
2017,4,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1670
2017,5,1,ADULTO_TRABALHADOR,ANSIOLITICO,42112
2017,5,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,36374
2017,5,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,20011
2017,5,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,34180
2017,5,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,35832
2017,5,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,18217
2017,5,1,IDOSO,ANSIOLITICO,24131
2017,5,1,IDOSO,ANTIDEPRESSIVO,16895
2017,5,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,8293
2017,5,1,JOVEM_ADULTO,ANSIOLITICO,2291
2017,5,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2337
2017,5,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2385
2017,5,2,ADULTO_TRABALHADOR,ANSIOLITICO,82305
2017,5,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,81990
2017,5,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,25235
2017,5,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,28952
2017,5,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,33946
2017,5,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,11295
2017,5,2,IDOSO,ANSIOLITICO,39437
2017,5,2,IDOSO,ANTIDEPRESSIVO,30974
2017,5,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9964
2017,5,2,JOVEM_ADULTO,ANSIOLITICO,3013
2017,5,2,JOVEM_ADULTO,ANTIDEPRESSIVO,4396
2017,5,2,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,1695
2017,6,1,ADULTO_TRABALHADOR,ANSIOLITICO,41131
2017,6,1,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,34480
2017,6,1,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,18707
2017,6,1,CRIANCA_ADOLESCENTE,ANSIOLITICO,30735
2017,6,1,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,203017
2017,6,1,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,17324
2017,6,1,IDOSO,ANSIOLITICO,23219
2017,6,1,IDOSO,ANTIDEPRESSIVO,15930
2017,6,1,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,7853
2017,6,1,JOVEM_ADULTO,ANSIOLITICO,1954
2017,6,1,JOVEM_ADULTO,ANTIDEPRESSIVO,2336
2017,6,1,JOVEM_ADULTO,ANTIPSICÓTICO_ESTABILIZADOR,2147
2017,6,2,ADULTO_TRABALHADOR,ANSIOLITICO,78308
2017,6,2,ADULTO_TRABALHADOR,ANTIDEPRESSIVO,77417
2017,6,2,ADULTO_TRABALHADOR,ANTIPSICÓTICO_ESTABILIZADOR,23171
2017,6,2,CRIANCA_ADOLESCENTE,ANSIOLITICO,25727
2017,6,2,CRIANCA_ADOLESCENTE,ANTIDEPRESSIVO,30815
2017,6,2,CRIANCA_ADOLESCENTE,ANTIPSICÓTICO_ESTABILIZADOR,9990
2017,6,2,IDOSO,ANSIOLITICO,37997
2017,6,2,IDOSO,ANTIDEPRESSIVO,29318
2017,6,2,IDOSO,ANTIPSICÓTICO_ESTABILIZADOR,9081
2017,6,2,JOVEM_ADULTO,ANSIOLITICO,2853
2017,6,2,JOVEM_ADULTO,ANTIDEPRESSIVO,3917
